IDMethod,project,package,complextype,method,is_smell,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods
162358,aoi-2.8.1,artofillusion.raster,Raster,renderTriangleGouraud(Vec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorVec2floatdoubledoubleRGBColorRGBColorRenderingTriangledoubledoublebooleanObjectMaterialInfoRasterContext),TRUE,24,0,12,4,0,7,646,39,4,141,3,162,0.3333333333333333,4,4,6,2,8,2,0.5,0,12.066666666666666,11.575757575757576,87,42,85,1,37,0.7877155172413793,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.5777777777777777,362,382,0.4375,0,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0
162360,aoi-2.8.1,artofillusion.raster,Raster,renderTriangleHybrid(Vec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorVec2floatVec3Vec3doubledoubleRGBColorRenderingTriangleVec3Vec3doubledoublebooleanObjectMaterialInfoRasterContext),TRUE,29,0,18,5,0,8,673,53,7,148,3,179,0.28,5,5,7,3,10,2,0.5,0,12.066666666666666,11.575757575757576,87,42,85,1,37,0.7877155172413793,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.5777777777777777,362,382,0.4375,0,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0
162362,aoi-2.8.1,artofillusion.raster,Raster,renderTrianglePhong(Vec2floatVec3Vec3doubledoubleVec2floatVec3Vec3doubledoubleVec2floatVec3Vec3doubledoubleRenderingTriangleVec3Vec3doublebooleanbooleanObjectMaterialInfoRasterContext),TRUE,26,0,19,5,0,8,576,55,6,120,3,152,0.2692307692307692,5,8,7,3,13,2,0.3846153846153846,0,12.066666666666666,11.575757575757576,87,42,85,1,37,0.7877155172413793,3455,3924,136533,3563,0,0,3,29,15,799,8,0,2,1,32,74,5602,30,84,6880,33,6,22,161,0.5777777777777777,362,382,0.4375,0,7,0,7,50,7,0,0,0,1,0,0,0,33,33,0,0,1,51,22,0,0,10,29,0
163921,hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,ResultMetaData(int),FALSE,1,0,0,0,0,1,3,1,0,1,0,2,1,0,0,1,0,0,0,0,0,3.0476190476190474,2.6538461538461537,22,10,23,1,8,0.9011764705882354,419,3186,171667,444,0,0,5,17,4,465,0,0,0,2,54,112,6749,21,172,7652,26,14,22,58,0.4631578947368421,64,69,0.3448275862068966,0,8,0,8,9,8,0,0,0,2,0,0,0,26,18,8,0,6,3,5,0,0,15,19,8
163922,hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newUpdateResultMetaData(Type[]),FALSE,1,1,0,0,1,1,12,1,0,2,0,6,1,1,1,4,1,1,0,1,1,3.0476190476190474,2.6538461538461537,22,10,23,1,8,0.9011764705882354,419,3186,171667,444,0,0,5,17,4,465,0,0,0,2,54,112,6749,21,172,7652,26,14,22,58,0.4631578947368421,64,69,0.3448275862068966,0,8,0,8,9,8,0,0,0,2,0,0,0,26,18,8,0,6,3,5,0,0,15,19,8
163923,hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newSimpleResultMetaData(Type[]),FALSE,1,1,0,0,4,1,10,1,0,2,0,6,1,0,0,4,1,0,0,0,1,3.0476190476190474,2.6538461538461537,22,10,23,1,8,0.9011764705882354,419,3186,171667,444,0,0,5,17,4,465,0,0,0,2,54,112,6749,21,172,7652,26,14,22,58,0.4631578947368421,64,69,0.3448275862068966,0,8,0,8,9,8,0,0,0,2,0,0,0,26,18,8,0,6,3,5,0,0,15,19,8
163924,hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newResultMetaData(int),FALSE,1,3,0,0,3,1,6,1,0,2,0,2,0,0,0,0,1,0,0,0,1,3.0476190476190474,2.6538461538461537,22,10,23,1,8,0.9011764705882354,419,3186,171667,444,0,0,5,17,4,465,0,0,0,2,54,112,6749,21,172,7652,26,14,22,58,0.4631578947368421,64,69,0.3448275862068966,0,8,0,8,9,8,0,0,0,2,0,0,0,26,18,8,0,6,3,5,0,0,15,19,8
163954,hsqldb-2.0.0,org.hsqldb.result,Result,newResult(SessionDataInputRowInputBinaryint),TRUE,4,0,39,3,0,2,239,41,0,10,0,73,0.35,9,14,21,2,14,0,0.6428571428571429,1,3.1578947368421053,2.201923076923077,72,29,56,1,21,0.9508299404948324,1211,3186,171667,1512,0,0,47,31,4,465,0,1,0,2,54,112,6749,57,172,7652,104,14,22,173,0.3894042465471037,180,229,0.4649122807017544,0,5,0,5,26,5,0,0,0,2,0,0,0,104,67,37,7,1,10,3,0,0,100,55,37
164874,hsqldb-2.0.0,org.hsqldb,ParserDML,resolveUpdateExpressions(TableRangeVariable[]int[]Expression[]RangeVariable[]),TRUE,5,1,14,5,1,6,105,22,0,14,0,32,0.066666667,6,9,1,0,13,0,0.4615384615384615,0,14.636363636363637,14.636363636363637,89,77,90,3,30,0,1147,69768,171667,1147,183,0,0,0,106,465,0,1,0,12,54,2196,6749,11,2620,7652,11,0,22,427,0,161,161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,10,1,0,9,0,2,0,0,0,10,1
165624,hsqldb-2.0.0,org.hsqldb,SchemaObjectSet,addAllSQL(OrderedHashSetOrderedHashSetHsqlArrayListIteratorOrderedHashSet),TRUE,5,1,16,6,1,7,103,26,0,13,0,29,0,11,17,0,1,19,0,0.5789473684210527,1,9.882352941176473,9.882352941176473,45,23,38,1,16,0.53125,496,69768,171667,496,0,0,0,2,106,465,0,0,0,12,54,2196,6749,17,2620,7652,17,0,22,57,0.4583333333333333,168,168,1,0,0,0,0,2,0,0,0,0,1,0,0,0,17,12,5,2,13,0,0,0,0,4,16,5
166943,hsqldb-2.0.0,org.hsqldb,StatementDML,performReferentialActions(SessionTableRowSetNavigatorDataChangeRowObject[]int[]HashSet),TRUE,7,0,21,8,0,6,145,25,0,19,0,40,0,12,17,0,1,20,0,0.6,1,9,9,77,57,77,3,31,0.9523809523809524,1261,69768,171667,1261,58,0,0,4,106,465,0,2,0,12,54,2196,6749,22,2620,7652,22,0,22,224,0.073529412,198,198,1,0,0,0,0,4,0,0,0,0,5,0,0,0,22,19,3,4,21,0,0,0,0,1,17,3
167094,hsqldb-2.0.0,org.hsqldb,ParserDQL,readExpression(HsqlArrayListshort[]intintboolean),TRUE,5,0,13,6,0,6,132,24,0,16,0,36,0.1764705882352941,7,10,3,3,13,0,0.5384615384615384,0,6.830882352941177,6.830882352941177,408,68,165,2,48,0.8481481481481481,5428,69768,171667,5428,48,2,0,4,106,465,1,1,0,12,54,2196,6749,136,2620,7652,136,0,22,369,0.8285237698081734,929,929,0,0,1,1,0,3,0,0,0,0,1,0,0,0,136,136,0,1,108,0,25,3,3,0,135,0
169130,hsqldb-2.0.0,org.hsqldb.index,IndexAVL,findNode(SessionPersistentStoreObject[]int[]intintintboolean),TRUE,8,0,11,5,0,6,143,26,0,13,0,26,0.1538461538461538,4,5,2,5,6,0,0.6666666666666666,0,4.235294117647059,3.704918032786885,25,21,43,1,15,0.9606060606060606,1544,2931,171667,1606,0,0,10,22,5,465,1,1,1,1,54,168,6749,51,188,7652,61,0,22,110,0.2350282485875706,216,226,0.782608696,0,15,14,1,7,1,0,0,0,1,0,0,0,61,61,0,9,15,8,0,5,0,46,50,0
170625,hsqldb-2.0.0,org.hsqldb.cmdline,SqlFile,displayResultSet(StatementResultSetint[]String),TRUE,4,0,11,2,0,7,429,97,0,34,0,65,0.59375,3,6,19,12,6,0,0.5,0,14.083333333333334,13.23076923076923,206,12,44,1,17,0.9801050013815972,5281,6397,171667,5377,0,0,6,94,15,465,7,0,0,0,54,114,6749,72,120,7652,78,1,22,132,0.2184615384615384,1014,1032,0.7931034482758621,0,23,0,23,44,54,31,0,0,8,0,0,0,78,62,16,3,1,94,47,0,2,28,64,16
170844,hsqldb-2.0.0,org.hsqldb.store,BaseHashMap,addOrRemoveMultiVal(longlongObjectObjectbooleanboolean),TRUE,6,2,2,1,4,7,183,42,0,12,0,33,0.9047619047619048,1,4,19,2,4,0,0.25,0,8.620689655172415,8.366666666666667,5,3,12,1,3,0.8753315649867375,1496,2856,171667,1505,0,0,1,39,11,465,3,18,0,0,54,121,6749,29,130,7652,30,1,22,42,0.8490028490028491,250,251,0.75,0,11,2,9,28,9,0,0,0,1,0,0,0,30,30,0,12,2,1,2,25,19,7,28,0
171644,jmeter-2.5.1,org.apache.jmeter.protocol.http.control,HttpMirrorThread,HttpMirrorThread(Socket),FALSE,1,1,0,0,1,1,3,1,0,1,0,2,1,0,0,1,0,0,0,0,0,5.5,5.5,0,3,6,2,3,1,160,1993,113375,160,44,1,0,4,13,909,0,0,0,0,77,133,6366,4,168,8059,4,0,110,10,1,22,22,1,0,4,1,3,0,3,0,0,0,1,0,0,0,4,2,2,0,0,4,2,0,0,2,3,2
173705,jmeter-2.5.1,org.apache.jmeter.monitor.parser,MonitorHandler,startElement(StringStringStringAttributes),TRUE,4,0,33,1,0,6,129,53,0,6,0,77,0.2325581395348837,9,10,10,2,40,0,0.225,0,9.222222222,8.4,33,11,10,2,9,0.9666666666666666,317,486,113375,327,15,2,1,10,3,909,0,0,0,1,77,16,6366,9,17,8059,10,0,110,50,0.083333333,83,84,0.9,0,0,0,0,10,0,0,0,0,1,0,0,0,10,10,0,0,0,10,0,0,0,10,8,0
179843,xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,reset(XMLComponentManager),FALSE,1,4,0,0,4,1,10,2,0,2,0,9,1,1,1,7,0,1,0,1,0,5,5,28,11,9,1,6,0.8181818181818182,199,17417,188289,199,0,0,0,11,39,789,0,0,0,5,155,360,7348,4,425,9246,4,0,40,22,1,20,20,1,0,7,1,6,4,6,0,0,1,0,0,0,0,5,5,0,0,0,2,1,9,0,4,4,0
179844,xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,startDocumentParsing(XMLEntityHandlershort),FALSE,2,4,11,3,4,2,18,2,0,2,0,20,0.2666666666666666,3,1,4,0,6,0,0.5,0,5,5,28,11,9,1,6,0.8181818181818182,199,17417,188289,199,0,0,0,11,39,789,0,0,0,5,155,360,7348,4,425,9246,4,0,40,22,1,20,20,1,0,7,1,6,4,6,0,0,1,0,0,0,0,5,5,0,0,0,2,1,9,0,4,4,0
179846,xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,fixupCurrentEntity(XMLEntityManagerchar[]int),FALSE,3,0,8,2,0,2,25,4,0,6,0,14,0,1,0,0,0,1,0,1,0,5,5,28,11,9,1,6,0.8181818181818182,199,17417,188289,199,0,0,0,11,39,789,0,0,0,5,155,360,7348,4,425,9246,4,0,40,22,1,20,20,1,0,7,1,6,4,6,0,0,1,0,0,0,0,5,5,0,0,0,2,1,9,0,4,4,0
179871,xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager,setupCurrentEntity(StringXMLInputSourcebooleanboolean),TRUE,4,1,8,3,1,7,251,66,0,29,0,55,0.4,6,5,8,3,15,0,0.4,0,7.651162790697675,6.903846153846154,37,28,55,1,32,0.970739065,2982,17417,188289,3148,0,0,9,65,39,789,10,0,2,5,155,360,7348,43,425,9246,52,3,40,125,0.2833914053426248,329,359,0.717948718,0,37,7,30,25,33,3,0,0,2,3,2,1,49,41,8,0,5,23,8,39,3,36,41,9
189263,jena-2.6.3,jena,sparql,main(String[]),FALSE,1,0,0,0,0,1,4,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,8,3051,117117,8,0,0,0,0,39,1196,0,0,0,2,192,282,9201,1,292,9900,1,0,48,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
189264,jena-2.6.3,jena,dbdump,main(String[]),FALSE,1,0,0,0,0,1,13,1,0,2,0,7,1,2,3,4,1,5,0,0.4,1,1.75,1.75,1,9,8,2,5,1,57,3051,117117,57,12,0,0,3,39,1196,0,0,0,2,192,282,9201,4,292,9900,4,1,48,33,0.3333333333333333,7,7,0.6666666666666666,0,1,0,1,1,2,1,0,0,1,0,0,0,4,3,1,2,0,0,0,0,2,2,3,1
189265,jena-2.6.3,jena,dbdump,dbdump(),FALSE,0,0,0,0,0,1,4,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.75,1.75,1,9,8,2,5,1,57,3051,117117,57,12,0,0,3,39,1196,0,0,0,2,192,282,9201,4,292,9900,4,1,48,33,0.3333333333333333,7,7,0.6666666666666666,0,1,0,1,1,2,1,0,0,1,0,0,0,4,3,1,2,0,0,0,0,2,2,3,1
189349,jena-2.6.3,jena,schemagen,determineLanguage(),FALSE,0,0,7,2,0,3,39,7,0,1,0,12,0.2222222222222222,4,6,2,0,8,0,0.5,0,3.566666666666667,3.548387096774193,18,25,96,1,27,0.9490940465918896,1866,3051,117117,1912,0,0,2,19,39,1196,8,0,0,2,192,282,9201,60,292,9900,62,9,48,160,0.6231638418079096,214,220,0.1,0,9,0,9,9,10,1,0,1,0,0,0,0,63,62,1,0,0,1,2,9,59,2,60,1
191093,jena-2.6.3,com.hp.hpl.jena.rdf.arp,JenaReader,processArpOptions(ARPOptionsStringObjectRDFErrorHandler),TRUE,4,1,1,1,1,6,117,31,0,8,0,18,0.8,4,8,4,0,11,0,0.3636363636363636,1,4.235294117647059,4.055555555555555,8,24,34,1,20,0.9588235294117649,498,3038,117117,503,0,0,1,10,17,1196,0,0,2,8,192,135,9201,17,153,9900,18,0,48,61,0.5151515151515151,72,73,0.9,0,7,1,6,3,6,0,0,0,1,0,0,0,18,13,5,2,3,8,5,0,0,10,16,5
191443,jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys.impl,LPInterpreter,run(),TRUE,0,0,52,13,0,8,394,92,2,39,3,116,0.1587301587301587,23,35,10,7,49,3,0.4693877551020408,0,8.117647058823529,5.92,59,30,49,1,26,0.9391025641025642,712,6978,117117,796,0,0,8,13,51,1196,0,0,0,7,192,317,9201,17,383,9900,25,0,48,92,0.3014705882352941,138,148,0.7368421052631579,0,0,0,0,12,1,1,0,0,3,0,0,0,25,21,4,1,0,0,5,12,1,19,14,4
198770,jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,FBRuleInfGraph,prepare(),TRUE,0,4,7,4,5,7,102,22,0,13,0,35,0.65,12,22,13,4,22,0,0.5454545454545454,0,3.071428571428572,2.958333333333333,26,74,94,4,38,0.9376899696048632,879,6431,117117,962,59,19,6,14,39,1196,2,1,1,11,192,379,9201,42,456,9900,48,1,48,249,0.3994601889338731,129,142,0.85,0,0,0,0,12,2,2,0,0,4,0,0,0,48,47,1,1,0,0,5,12,4,39,38,1
199367,jgroups-2.10.0,org.jgroups.demos.wb,Node,toString(),FALSE,0,0,0,0,0,1,5,1,0,1,0,5,1,0,0,4,0,0,0,0,0,1,1,0,1,0,1,0,0,16,822,126255,16,0,1,0,7,7,1093,0,0,1,0,80,66,7670,1,68,8798,1,11,21,1,1,1,1,0.083333333,0,0,0,0,11,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0
199369,jgroups-2.10.0,org.jgroups.demos.wb,MessageDialog,MessageDialog(FrameStringString),FALSE,3,1,0,0,1,1,27,1,0,5,0,7,1,0,0,2,0,0,0,0,0,1,1,0,0,0,5,0,1,40,822,126255,40,520,0,0,2,7,1093,0,0,1,0,80,66,7670,2,68,8798,2,0,21,2,1,2,2,1,0,2,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,2,1,0
208461,freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,Relation(List),FALSE,1,1,0,0,1,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3.8,2.75,0,0,0,1,0,0.2857142857142857,89,1815,163595,120,0,1,3,3,22,1244,0,0,0,1,32,86,6962,5,90,8322,8,0,36,8,0.7,19,22,0.5714285714285714,0,0,0,0,5,0,0,0,0,2,0,0,0,8,8,0,5,0,0,1,0,0,7,3,0
208462,freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,Relation(intint),FALSE,2,0,0,0,0,1,4,1,0,2,0,4,1,0,0,2,0,0,0,0,0,3.8,2.75,0,0,0,1,0,0.2857142857142857,89,1815,163595,120,0,1,3,3,22,1244,0,0,0,1,32,86,6962,5,90,8322,8,0,36,8,0.7,19,22,0.5714285714285714,0,0,0,0,5,0,0,0,0,2,0,0,0,8,8,0,5,0,0,1,0,0,7,3,0
208948,freecol-0.10.3,net.sf.freecol.client.gui,TilePopup,TilePopup(TileFreeColClientCanvasGUI),TRUE,4,1,16,11,1,6,289,34,3,35,2,55,0.2727272727272727,28,39,6,5,52,2,0.5384615384615384,0,7.666666666666667,7.666666666666667,22,41,85,5,53,0.9285714285714286,605,8738,163595,605,565,0,0,7,61,1244,16,0,0,1,32,373,6962,9,410,8322,9,2,36,127,1,69,69,0.5,0,6,3,3,1,3,0,0,0,1,0,0,0,9,9,0,0,0,5,7,0,0,2,8,0
217122,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,InteractionsEditorKit(),FALSE,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,4,4,1,57,4694,130132,61,23,3,1,1,80,2250,2,0,0,3,95,455,9519,4,492,10364,5,0,29,9,0,4,5,0.75,0,0,0,0,0,1,1,0,0,1,1,1,0,4,3,1,0,0,1,1,0,0,4,3,1
217123,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getContentType(),FALSE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,4,4,1,57,4694,130132,61,23,3,1,1,80,2250,2,0,0,3,95,455,9519,4,492,10364,5,0,29,9,0,4,5,0.75,0,0,0,0,0,1,1,0,0,1,1,1,0,4,3,1,0,0,1,1,0,0,4,3,1
217124,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getViewFactory(),FALSE,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,4,4,4,1,57,4694,130132,61,23,3,1,1,80,2250,2,0,0,3,95,455,9519,4,492,10364,5,0,29,9,0,4,5,0.75,0,0,0,0,0,1,1,0,0,1,1,1,0,4,3,1,0,0,1,1,0,0,4,3,1
217461,drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsDJDocument,setColoring(intGraphics),FALSE,2,2,19,3,2,5,54,13,0,4,0,24,0.05,0,0,1,0,0,0,0,0,1.6666666666666667,1.75,20,44,16,5,7,0.8941798941798942,227,4694,130132,272,170,1,4,7,80,2250,1,0,1,3,95,455,9519,24,492,10364,28,0,29,190,0.2633333333333333,40,49,0.8095238095238095,0,1,0,1,6,1,0,0,0,2,0,0,0,28,28,0,0,0,7,1,0,6,21,22,0
218980,drjava-stable-20100913-r5387,edu.rice.cs.drjava.ui,AutoCompletePopup,show(ComponentStringStringintSizedIterableSizedIterableintRunnableSizedIterable),TRUE,9,1,2,2,1,6,124,8,0,9,0,6,0.5,2,2,1,0,2,0,1,0,2.25,2,4,19,14,1,15,0.9333333333333332,344,33723,130132,367,0,0,3,6,1001,2250,7,0,0,4,95,2415,9519,8,2606,10364,11,0,29,28,0.4285714285714285,18,22,0.625,0,4,4,0,2,0,0,0,0,2,0,0,0,11,11,0,1,0,0,2,5,1,8,6,0
228487,xalan-2.7.1,org.apache.xpath,VariableStack,VariableStack(),FALSE,0,2,0,0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.111111111111111,1.8695652173913044,8,10,9,1,7,0.7792207792207791,440,7166,312068,510,0,1,5,7,16,1171,0,1,1,6,66,299,8750,18,371,10384,23,1,42,38,0.7857142857142857,38,43,0.7391304347826086,0,1,0,1,5,2,1,0,0,2,0,0,0,23,23,0,4,0,2,0,0,1,22,16,0
228488,xalan-2.7.1,org.apache.xpath,VariableStack,VariableStack(int),FALSE,1,2,0,0,2,1,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2.111111111111111,1.8695652173913044,8,10,9,1,7,0.7792207792207791,440,7166,312068,510,0,1,5,7,16,1171,0,1,1,6,66,299,8750,18,371,10384,23,1,42,38,0.7857142857142857,38,43,0.7391304347826086,0,1,0,1,5,2,1,0,0,2,0,0,0,23,23,0,4,0,2,0,0,1,22,16,0
228489,xalan-2.7.1,org.apache.xpath,VariableStack,clone(),FALSE,0,1,0,0,2,1,11,1,0,1,0,3,1,0,0,2,0,0,0,0,0,2.111111111111111,1.8695652173913044,8,10,9,1,7,0.7792207792207791,440,7166,312068,510,0,1,5,7,16,1171,0,1,1,6,66,299,8750,18,371,10384,23,1,42,38,0.7857142857142857,38,43,0.7391304347826086,0,1,0,1,5,2,1,0,0,2,0,0,0,23,23,0,4,0,2,0,0,1,22,16,0
229279,xalan-2.7.1,org.apache.xalan.xsltc.compiler,Sort,compileSortRecordFactory(VectorClassGeneratorMethodGeneratorString),FALSE,4,0,4,3,0,3,141,6,1,23,2,37,0.7333333333333333,9,9,11,0,13,2,0.6923076923076923,1,2.8823529411764706,2.6842105263157894,9,33,23,3,15,0.9135802469135802,664,27590,312068,678,50,3,2,9,138,1171,0,0,1,4,66,961,8750,17,1151,10384,19,0,42,116,0.3333333333333333,49,51,0.9333333333333332,0,0,0,0,9,0,0,0,0,0,0,0,0,19,13,6,0,0,9,4,0,0,15,17,6
230729,xalan-2.7.1,org.apache.xalan.xsltc.dom,XSLTCDTMManager,getDTM(SourcebooleanDTMWSFilterbooleanbooleanbooleanintbooleanboolean),TRUE,9,0,5,3,0,6,152,27,0,22,0,33,0.375,8,12,3,0,15,0,0.5333333333333333,0,4.375,4.375,5,27,14,3,9,1,371,10542,312068,371,34,1,0,4,66,1171,0,0,0,5,66,754,8750,8,826,10384,8,0,42,75,0.4761904761904761,35,35,1,0,4,0,4,0,4,0,0,0,1,0,0,0,8,6,2,0,0,4,0,0,0,8,7,2
239163,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,JAIFEnumConstant(String),FALSE,1,1,0,0,1,1,3,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.5,14,790,146551,22,0,1,1,1,9,1631,0,0,0,1,125,66,8952,2,69,10153,3,0,54,3,1,2,3,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,1,0
239164,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,getName(),FALSE,0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.5,14,790,146551,22,0,1,1,1,9,1631,0,0,0,1,125,66,8952,2,69,10153,3,0,54,3,1,2,3,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,1,0
239165,findbugs-1.3.9,edu.umd.cs.findbugs.jaif,JAIFEnumConstant,toString(),FALSE,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.5,14,790,146551,22,0,1,1,1,9,1631,0,0,0,1,125,66,8952,2,69,10153,3,0,54,3,1,2,3,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,1,0
239237,findbugs-1.3.9,edu.umd.cs.findbugs.classfile.engine,ClassParserUsingASM,parse(ClassNameAndSuperclassInfo.Builder),TRUE,1,0,3,1,0,7,325,40,0,11,0,20,0.5,5,5,3,0,8,0,0.625,0,14,14,3,7,5,1,5,1,364,1333,146551,364,0,0,0,5,21,1631,3,0,1,2,125,95,8952,3,95,10153,3,0,54,11,1,42,42,1,0,4,3,1,1,1,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,3,2,0
244299,findbugs-1.3.9,edu.umd.cs.findbugs.ba.npe,IsNullValueAnalysis,meetInto(IsNullValueFrameEdgeIsNullValueFrameboolean),TRUE,4,0,8,6,0,9,192,43,0,33,0,52,0.5294117647058824,14,36,9,5,44,0,0.3181818181818182,0,7.7894736842105265,6.863636363636363,13,40,73,5,26,0.9387755102040816,776,4406,146551,791,27,1,3,14,37,1631,2,0,2,2,125,253,8952,19,278,10153,22,0,54,143,0.4044117647058823,148,151,0.8125,0,9,7,2,5,2,0,0,0,1,0,0,0,22,21,1,1,0,13,4,0,2,16,18,1
246997,findbugs-1.3.9,edu.umd.cs.findbugs.detect,FindOpenStream,analyzeMethod(ClassContextMethodStreamResourceTrackerResourceCollection),TRUE,4,0,10,8,0,6,118,21,2,22,2,43,0.2777777777777778,15,22,5,1,32,2,0.46875,0,5.25,5.25,16,35,36,2,24,0.9761904761904762,449,29751,146551,449,5,2,0,6,223,1631,1,0,1,2,125,1168,8952,8,1195,10153,8,0,54,71,0.047619048,42,42,1,0,5,0,5,1,5,0,0,0,1,0,0,0,8,7,1,4,0,2,0,0,0,8,7,1
249754,castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,Father(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0909090909090908,1.0714285714285714,0,4,5,1,3,0.903846154,174,214,213479,214,0,0,3,4,1,1542,0,0,1,0,130,11,9063,11,14,11967,14,0,149,19,0.076923077,12,15,0.7857142857142857,0,0,0,0,4,0,0,0,0,1,0,0,0,14,13,1,0,0,4,0,0,0,14,10,1
249755,castor-1.3.1,org.exolab.castor.builder.appInfo.generated.simple,Father,deleteSsnr(),FALSE,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1.0909090909090908,1.0714285714285714,0,4,5,1,3,0.903846154,174,214,213479,214,0,0,3,4,1,1542,0,0,1,0,130,11,9063,11,14,11967,14,0,149,19,0.076923077,12,15,0.7857142857142857,0,0,0,0,4,0,0,0,0,1,0,0,0,14,13,1,0,0,4,0,0,0,14,10,1
